zipcode,mediansalary,Pop
77453,36406,301
77455,49282,"2,045"
77456,49155,"1,303"
77457,47489,651
77458,49155,468
77459,100557,"56,274"
77460,30916,73
77461,57694,"10,679"
77464,47115,221
77465,42834,"7,161"
77466,40078,690
77467,26818,57
77468,51450,131
77469,68485,"35,321"
77470,31116,338
77471,50456,"35,241"
77473,49918,97
77474,58260,"12,782"
77475,35180,773
77476,110477,313
77477,55445,"35,897"
77478,87196,"24,739"
77479,110509,"66,468"
77480,59825,"8,097"
77481,70321,35
77482,50111,"2,307"
77483,47489,311
77484,49705,"10,776"
77485,55692,"4,048"
77486,56395,"6,851"
77488,29161,"13,101"
77489,55641,"35,554"
77493,74914,"23,104"
77494,112218,"61,600"
77498,75537,"49,906"
77502,38561,"37,995"
77503,41539,"24,251"
77504,42992,"24,529"
77505,79685,"23,223"
77506,34663,"35,977"
77510,62637,"13,731"
77511,56409,"46,627"
77514,47772,"4,942"
77515,58026,"30,309"
77517,64581,"5,315"
77518,42364,"8,673"
77519,40667,"1,191"
77520,43320,"36,489"
77521,55138,"49,507"
77523,81952,"17,031"
77530,48938,"31,086"
77531,46132,"15,639"
77532,61414,"26,236"
77533,44828,"1,022"
77534,54838,"2,863"
77535,54267,"31,295"
77536,76341,"30,690"
77538,46323,934
77539,56437,"38,806"
77541,43066,"17,412"
77545,65105,"19,431"
77546,95642,"47,636"
77547,34319,"9,735"
77550,32068,"23,043"
77551,41190,"17,753"
77554,55016,"8,863"
77560,41377,"1,005"
77561,63274,53
77562,49361,"10,459"
77563,51336,"9,103"
77564,46456,"1,988"
77565,77475,"5,790"
77566,73853,"28,739"
77568,49853,"14,308"
77571,67385,"35,666"
77573,86178,"71,580"
77575,49459,"15,949"
77577,51515,"1,368"
77578,83000,"12,672"
77580,66383,312
77581,76239,"42,383"
77583,78343,"28,531"
77584,90567,"70,228"
77585,40753,"1,014"
77586,83480,"20,970"
77587,36835,"16,568"
77590,47157,"30,374"
77591,42682,"13,131"
77597,41315,777
77598,53259,"23,059"
77611,59401,"8,219"
77612,47648,"8,901"
77613,64087,"1,218"
77614,71442,603
77615,48412,"1,012"
77616,34057,"1,136"
77617,42568,73
77619,49302,"16,147"
77622,56297,"1,351"
77623,42568,448
77624,36400,856
77625,50376,"8,489"
77627,58839,"21,454"
77629,60475,877
77630,44317,"26,796"
77632,63563,"22,776"
77640,33011,"16,875"
77642,32467,"37,111"
77650,42568,"1,896"
77651,57512,"13,043"
77655,54875,356
77656,46696,"17,110"
77657,59837,"20,003"
77659,59538,"4,910"
77660,34057,"1,437"
77661,50133,962
77662,41858,"27,035"
77663,48169,"1,353"
77664,36893,"2,681"
77665,50996,"6,446"
77701,29094,"14,674"
77702,27683,"2,893"
77703,26682,"15,006"
77705,30771,"29,645"
77706,56992,"28,258"
77707,52788,"17,080"
77708,44857,"11,518"
77713,64936,"12,788"
77801,22783,"15,449"
77802,49736,"22,042"
77803,33063,"30,252"
77807,42800,"9,699"
77808,26227,"4,491"
77830,51515,"2,534"
77831,37134,"3,426"
77833,41157,"27,492"
77835,48933,"2,351"
77836,47808,"11,896"
77837,25226,"1,587"
77840,18380,"56,171"
77845,70172,"48,938"
77853,45688,953
77855,38132,238
77856,50816,"5,096"
77857,34850,757
77859,31509,"6,981"
77861,53560,"2,506"
77864,36016,"7,647"
77865,38132,"1,798"
77867,57039,105
77868,35290,"11,083"
77871,38632,"3,368"
77872,40298,"1,716"
77873,43568,"1,292"
77876,32883,197
77878,35762,475
77879,37135,"4,670"
77880,51902,"1,879"
77901,38710,"41,548"
77904,63290,"25,002"
77905,55344,"13,981"
77950,40655,197
77951,44840,"2,616"
77954,42197,"11,506"
77957,48328,"8,187"
77960,52198,121
77961,51957,183
77962,51948,"3,286"
77963,51536,"5,459"
77964,36036,"7,569"
77968,65059,"2,774"
77969,53409,154
77970,51957,295
77971,51957,911
77973,45806,50
77974,55381,455
77975,49705,"1,860"
77976,75917,126
77977,60465,718
77978,68448,743
77979,44146,"17,144"
77982,40040,"1,253"
77983,40040,"2,209"
77984,49667,"4,295"
77987,43242,161
77988,46385,326
77990,40571,699
77991,53409,357
77993,52198,148
77994,40155,321
77995,36950,"9,567"
78001,30144,33
78002,36388,"8,255"
78003,42085,"8,689"
78004,87672,"1,183"
78005,40034,817
78006,76569,"27,558"
78008,47538,345
78009,59923,"7,255"
78010,47247,"3,386"
78011,26926,"2,082"
78012,51136,436
78013,47302,"5,930"
78014,30103,"4,987"
78015,116640,"9,602"
78016,39636,"9,630"
78017,42438,"4,787"
78019,31223,"1,855"
78021,25598,107
78022,37807,"4,627"
78023,97812,"24,330"
78024,38381,"1,436"
78025,40929,"4,956"
78026,49006,"5,861"
78027,46739,459
78028,45326,"37,620"
78039,53048,"1,657"
78040,23686,"42,083"
78041,46860,"44,151"
78043,31770,"42,713"
78044,46291,648
78045,62418,"54,713"
78046,32331,"64,548"
78050,45550,767
78052,52138,"6,388"
78055,47549,"1,774"
78056,63090,"1,917"
78057,37731,871
78058,41123,"1,256"
78059,51406,"5,387"
78060,53656,37
78061,32233,"11,031"
78063,44609,"9,227"
78064,50450,"14,102"
78065,35248,"10,831"
78066,67264,591
78067,24615,916
78069,41455,"5,137"
78070,82531,"14,618"
78071,53554,"4,240"
78073,38623,"8,171"
78075,43188,99
78076,23963,"12,612"
78101,66640,"7,898"
78102,44827,"27,593"
78104,39098,175
78107,50893,360
78108,78876,"27,770"
78109,58005,"34,603"
78112,46750,"7,941"
78113,52529,"2,435"
78114,55692,"20,103"
78116,49461,390
78117,47198,545
78118,37528,"3,976"
78119,39021,"7,680"
78121,71009,"11,381"
78122,28192,418
78123,46603,"2,397"
78124,60306,"5,609"
78125,38229,96
78130,56272,"59,546"
78132,84926,"19,139"
78133,60008,"16,269"
78140,31076,"3,380"
78141,43407,596
78142,38229,119
78143,53846,85
78144,49461,45
78145,38229,103
78146,38229,771
78147,58182,"1,919"
78148,57290,"20,139"
78150,70227,11
78151,27671,"1,347"
78152,64157,"2,294"
78154,77200,"30,347"
78155,48504,"45,341"
78159,52227,"1,023"
78160,53865,"4,273"
78161,53955,864
78162,38229,375
78163,92297,"9,838"
78164,44756,"3,796"
78201,32231,"45,307"
78202,21816,"11,691"
78203,23685,"6,099"
78204,32146,"11,125"
78205,25779,"1,453"
78207,22893,"55,514"
78208,21809,"3,736"
78209,70758,"39,197"
78210,31576,"36,865"
78211,30527,"31,944"
78212,41266,"28,415"
78213,40450,"40,396"
78214,28470,"23,341"
78215,27045,"1,150"
78216,47542,"40,267"
78217,45881,"32,165"
78218,35393,"31,917"
78219,39829,"15,225"
78220,30467,"15,965"
78221,36193,"35,990"
78222,46838,"19,408"
78223,38858,"50,637"
78224,37822,"17,601"
78225,30710,"13,025"
78226,28708,"6,644"
78227,36847,"46,077"
78228,32230,"58,811"
78229,32749,"28,804"
78230,61084,"39,089"
78231,74444,"7,906"
78232,72727,"35,120"
78233,53220,"43,710"
78234,55375,"7,126"
78235,35169,357
78236,41355,"10,392"
78237,26040,"36,929"
78238,37848,"23,514"
78239,51102,"28,736"
78240,49486,"51,111"
78242,32211,"31,395"
78243,50223,235
78244,54534,"30,757"
78245,52173,"56,511"
78247,69077,"49,176"
78248,109943,"13,638"
78249,58880,"49,951"
78250,61009,"54,903"
78251,62010,"49,435"
78252,39960,"7,372"
78253,76926,"29,007"
78254,71269,"44,796"
78255,105611,"10,826"
78256,83986,"6,855"
78257,107999,"3,946"
78258,112080,"40,586"
78259,99237,"22,660"
78260,102770,"24,844"
78261,93375,"13,513"
78263,56547,"4,673"
78264,48855,"12,339"
78266,103314,"5,591"
78330,48275,878
78332,38783,"28,710"
78335,81022,4
78336,40301,"11,949"
78338,48333,37
78339,33304,632
78340,40645,379
78341,31454,"1,760"
78342,43798,386
78343,46669,"4,525"
78344,28934,474
78349,31444,505
78351,54701,621
78352,53219,179
78353,41389,433
78355,24078,"7,081"
78357,32675,"3,161"
78358,40918,709
78359,26895,"1,944"
78361,27532,"3,087"
78362,54590,"9,447"
78363,36657,"30,463"
78368,32929,"9,227"
78369,30982,444
78370,53638,"4,877"
78371,29075,404
78372,40191,"5,452"
78373,40812,"3,585"
78374,61264,"16,620"
78375,30810,"3,352"
78376,31444,554
78377,44186,"3,821"
78379,56649,"1,585"
78380,43385,"23,141"
78382,42574,"19,364"
78383,43364,"3,539"
78384,28308,"6,640"
78385,48333,277
78387,36144,"9,574"
78389,39894,"1,541"
78390,47610,"5,616"
78391,39773,325
78393,40645,"2,379"
78401,16788,"5,391"
78402,30441,536
78404,35514,"17,236"
78405,26219,"16,867"
78406,25683,"1,402"
78407,25116,"2,955"
78408,23985,"12,061"
78409,34930,"2,939"
78410,62773,"26,387"
78411,42170,"28,024"
78412,42961,"36,003"
78413,65271,"36,953"
78414,72441,"30,165"
78415,37414,"39,271"
78416,29876,"15,508"
78417,40410,"4,176"
78418,54848,"29,854"
78419,41815,694
78501,34050,"61,219"
78503,37852,"21,706"
78504,57876,"48,703"
78516,31352,"33,722"
78520,28507,"59,408"
78521,26141,"93,808"
78526,40019,"42,460"
78535,42551,581
78536,29722,451
78537,25050,"39,454"
78538,22241,"10,210"
78539,51797,"30,783"
78541,29878,"42,431"
78542,25862,"53,511"
78543,19973,"8,447"
78545,27837,555
78548,27038,675
78549,26430,990
78550,34739,"53,152"
78552,39849,"34,111"
78557,30382,"12,547"
78558,29593,882
78559,26038,"12,751"
78560,24776,"4,368"
78561,22325,779
78562,21915,"2,868"
78563,46773,376
78564,24615,270
78565,21052,402
78566,35117,"16,230"
78567,27639,533
78569,24155,"4,039"
78570,23494,"32,525"
78572,38821,"75,221"
78573,35089,"34,890"
78574,30586,"57,071"
78575,45930,"8,056"
78576,23613,"8,775"
78577,29827,"70,840"
78578,33081,"12,516"
78579,23476,"4,580"
78580,23002,"14,963"
78582,27232,"40,455"
78583,32418,"6,623"
78584,21450,"18,128"
78585,29625,396
78586,32691,"55,878"
78588,29722,238
78589,31357,"38,004"
78590,22325,289
78591,29368,265
78592,17576,836
78593,27732,"6,324"
78594,14962,"1,990"
78595,21052,"6,082"
78596,30685,"63,844"
78597,52145,"2,885"
78598,22325,226
78602,55007,"25,160"
78605,50320,"4,952"
78606,40812,"5,205"
78607,35373,166
78608,49865,434
78609,34463,"2,012"
78610,80378,"23,502"
78611,48584,"12,977"
78612,57701,"11,457"
78613,77679,"65,099"
78614,44110,456
78615,62532,"1,290"
78616,50879,"7,092"
78617,42002,"20,265"
78618,47983,324
78619,91515,"3,026"
78620,86406,"14,367"
78621,51266,"21,659"
78622,37917,296
78623,66661,813
78624,52061,"21,513"
78626,55453,"25,996"
78628,78763,"23,727"
78629,42355,"11,887"
78631,46925,"2,395"
78632,42272,910
78633,58823,"15,709"
78634,71756,"22,791"
78635,52805,149
78636,52513,"3,749"
78638,47222,"2,005"
78639,37820,"7,334"
78640,63641,"42,954"
78641,70098,"44,295"
78642,74165,"9,467"
78643,39176,"6,139"
78644,44431,"17,081"
78645,66261,"9,773"
78648,40161,"7,683"
78650,55176,"1,599"
78652,94441,"4,466"
78653,56674,"16,375"
78654,44655,"17,553"
78655,38939,"2,739"
78656,39221,"2,271"
78657,65898,"5,509"
78659,58757,"2,903"
78660,72566,"68,789"
78661,39248,335
78662,52591,"2,268"
78663,55545,746
78664,64587,"52,932"
78665,82625,"35,985"
78666,34976,"63,836"
78669,86743,"8,731"
78670,40473,168
78671,56312,654
78672,35386,931
78675,56788,188
78676,64590,"12,602"
78677,51965,92
78681,91674,"50,606"
78701,65353,"6,841"
78702,31715,"21,334"
78703,80708,"19,307"
78704,47497,"42,117"
78705,14590,"31,340"
78712,8321,860
78717,98157,"22,538"
78719,52382,"1,764"
78721,30019,"11,425"
78722,41729,"5,901"
78723,40820,"28,330"
78724,38909,"21,696"
78725,52555,"6,083"
78726,89862,"13,122"
78727,67287,"26,689"
78728,51163,"20,299"
78729,59267,"27,108"
78730,121702,"7,955"
78731,66320,"17,465"
78732,120657,"14,060"
78733,125088,"8,762"
78734,82471,"17,655"
78735,78171,"16,131"
78736,79837,"6,946"
78737,109027,"12,081"
78738,115761,"12,134"
78739,125257,"16,792"
78741,28600,"44,935"
78742,24223,820
78744,40834,"42,820"
78745,40987,"48,532"
78746,144895,"26,928"
78747,56943,"14,808"
78748,66880,"40,651"
78749,81805,"34,449"
78750,83540,"26,814"
78751,37072,"14,385"
78752,30477,"18,064"
78753,39658,"49,301"
78754,57934,"15,036"
78756,49860,"7,194"
78757,53358,"21,310"
78758,42886,"44,072"
78759,73831,"37,767"
78801,35892,"21,780"
78802,39356,242
78827,20343,"1,219"
78828,37355,258
78829,22793,"1,207"
78830,20324,786
78832,24388,"3,598"
78833,30826,"1,299"
78834,31825,"7,829"
78836,20324,128
78837,45917,281
78838,30728,275
78839,20334,"8,578"
78840,37761,"48,144"
78843,39505,336
78850,53750,"1,145"
78852,27900,"46,186"
78861,46237,"13,701"
78870,39144,984
78871,45917,45
78872,22084,"1,905"
78873,29186,"1,788"
78877,31179,989
78879,29016,264
78880,39935,"1,682"
78881,28448,"2,335"
78883,47515,353
78884,37331,"1,158"
78885,46457,120
78886,41427,647
78931,58095,323
78932,48589,757
78933,55987,"1,433"
78934,44453,"6,712"
78935,42633,978
78938,54450,471
78940,54339,"2,098"
78941,46435,"2,962"
78942,42911,"8,989"
78943,38618,352
78944,58095,562
78945,43034,"10,494"
78946,49988,960
78947,57390,"4,475"
78948,45688,850
78949,48659,517
78950,55951,"2,038"
78951,40583,26
78953,47979,934
78954,49424,"1,071"
78956,38491,"5,381"
78957,44648,"9,067"
78959,36861,"1,837"
78962,40127,"4,733"
78963,54396,909
79001,51256,249
79003,55170,162
79005,58050,"1,735"
79007,42295,"14,542"
79009,40181,"2,166"
79010,54735,802
79011,57717,236
79012,63234,976
79013,51596,"3,423"
79014,61974,"3,771"
79015,49016,"19,277"
79016,25625,94
79018,64647,548
79019,60530,"1,707"
79021,44182,138
79022,55178,"10,741"
79024,57500,405
79025,52500,69
79027,29739,"5,223"
79029,42437,"16,177"
79031,35056,"1,425"
79032,52277,157
79033,69879,109
79034,48525,637
79035,39284,"5,309"
79036,43979,"5,128"
79039,50546,779
79040,57054,"1,839"
79041,37084,"3,194"
79042,55435,"1,169"
79043,36306,"1,487"
79044,66583,766
79045,42225,"19,473"
79046,48264,489
79051,49000,29
79052,35517,"1,259"
79053,40183,137
79054,40658,594
79056,48264,63
79057,40568,"1,206"
79058,61100,10
79059,52103,837
79061,55170,316
79062,51085,218
79063,41888,686
79064,35469,"2,739"
79065,39435,"20,840"
79068,57851,"3,197"
79070,47646,"9,919"
79072,38663,"28,849"
79078,44031,377
79079,34964,"2,646"
79080,49740,605
79081,51668,"3,912"
79082,34929,315
79083,50508,"2,661"
79084,50069,"2,366"
79085,44444,53
79086,48283,"2,105"
79087,49000,751
79088,37181,"5,945"
79091,63438,147
79092,51191,"1,106"
79093,69879,69
79094,60530,75
79095,39712,"2,686"
79096,55170,"2,229"
79097,51792,"1,150"
79098,57070,517
79101,30940,"2,817"
79102,32513,"9,963"
79103,45813,"10,594"
79104,29155,"7,869"
79105,51596,6
79106,38570,"27,967"
79107,29043,"33,844"
79108,52157,"17,726"
79109,54806,"43,516"
79110,51727,"18,811"
79111,53000,"1,808"
79118,59044,"19,726"
79119,93070,"11,539"
79121,73769,"6,575"
79124,71160,"7,819"
79201,49894,"7,015"
79220,33813,197
79225,35253,948
79226,43659,"3,153"
79227,28492,"1,317"
79229,33813,424
79230,45956,158
79231,30851,45
79233,29219,180
79234,34081,110
79235,31177,"3,833"
79236,61563,262
79237,46953,513
79239,29219,211
79240,46953,60
79241,44158,"2,480"
79243,33813,90
79244,34081,720
79245,29576,"2,476"
79248,991,24
79250,34030,"1,508"
79251,39712,45
79252,36172,"3,191"
79255,34775,571
79256,34081,319
79257,34196,"1,067"
79258,44278,67
79259,60575,48
79261,29219,527
79311,47696,"3,445"
79312,37332,971
79313,33853,"1,571"
79314,37446,56
79316,37363,"11,451"
79322,40674,"2,049"
79323,49520,"6,559"
79324,42375,61
79325,40205,"2,319"
79326,32729,40
79329,47771,"3,300"
79331,35361,"13,258"
79336,43386,"16,972"
79339,41410,"7,230"
79342,45025,352
79343,43736,"1,571"
79344,42375,56
79345,47596,890
79346,37491,"2,427"
79347,42138,"7,462"
79350,43075,392
79351,36954,"1,326"
79353,49839,10
79355,48850,"1,942"
79356,316,60
79357,30448,"2,303"
79358,53820,"1,116"
79359,45250,"2,899"
79360,47329,"13,574"
79363,54485,"5,369"
79364,36919,"7,958"
79366,57242,"1,096"
79367,49839,645
79369,37483,88
79370,34386,"1,889"
79371,38013,"1,317"
79372,46866,"1,434"
79373,35403,"2,952"
79376,48841,95
79377,48086,277
79378,49200,236
79379,37446,666
79380,49839,197
79382,63749,"6,291"
79401,21209,"8,408"
79403,34857,"16,869"
79404,32809,"11,289"
79406,20509,"6,025"
79407,42368,"19,068"
79410,39788,"9,429"
79411,24330,"7,951"
79412,33148,"15,650"
79413,43263,"21,187"
79414,33888,"17,121"
79415,29805,"17,689"
79416,47706,"32,296"
79423,56550,"32,178"
79424,73959,"39,023"
79501,11530,879
79502,52222,"1,350"
79503,36700,175
79504,31637,"2,344"
79506,46808,730
79508,61467,"1,242"
79510,25194,"3,681"
79511,34052,"1,338"
79512,37232,"8,197"
79517,53961,200
79519,39891,74
79520,37201,"2,449"
79521,35686,"3,980"
79525,46422,"2,842"
79526,39395,979
79527,52863,251
79528,846,10
79529,331,14
79530,61467,480
79532,36018,940
79533,46124,472
79534,40033,181
79535,47543,183
79536,46264,"4,988"
79537,47543,111
79538,38704,271
79539,35071,178
79540,52222,89
79541,61205,791
79543,48420,"1,186"
79544,35071,512
79545,47494,"1,788"
79546,36543,"2,006"
79547,35071,758
79548,35071,174
79549,44766,"15,577"
79553,34782,"3,469"
79556,38129,"12,995"
79560,47613,137
79561,47905,662
79562,60350,"3,669"
79563,45985,"1,159"
79565,35833,295
79566,52550,333
79567,39826,"3,373"
79601,22145,"14,847"
79602,48442,"18,822"
79603,34023,"22,976"
79605,36265,"25,037"
79606,63454,"22,885"
79607,39401,"2,242"
79701,37286,"27,728"
79703,50805,"20,592"
79705,71342,"33,536"
79706,58196,"19,571"
79707,69587,"32,854"
79713,44523,592
79714,50266,"14,786"
79718,16773,721
79719,40077,397
79720,39831,"33,640"
79730,50833,250
79731,50421,"4,193"
79733,73254,210
79734,43750,"2,137"
79735,38535,"13,315"
79738,58409,275
79739,61075,963
79741,30258,288
79742,40077,490
79743,50063,339
79744,50829,"1,362"
79745,43946,"6,125"
79748,55649,173
79749,38544,255
79752,41797,"2,245"
79754,83889,80
79755,62857,230
79756,41702,"9,066"
79758,52825,"2,197"
79759,30258,23
79761,39891,"30,488"
79762,54068,"39,056"
79763,43183,"34,079"
79764,44593,"20,725"
79765,63604,"6,927"
79766,42343,"6,115"
79770,34853,33
79772,37412,"12,747"
79777,40077,170
79778,62785,878
79780,16773,224
79781,44789,267
79782,38419,"3,976"
79783,38750,201
79785,34853,91
79788,40077,506
79789,40139,974
79821,28312,"7,142"
79830,15703,"3,487"
79831,37463,29
79834,37463,200
79835,26161,"12,690"
79836,29472,"5,772"
79837,49842,587
79838,25235,"8,699"
79839,22647,"1,938"
79842,37463,498
79843,447,42
79845,25969,"5,010"
79846,26632,104
79847,27495,167
79848,71,2
79849,26369,"13,208"
79851,22647,641
79852,37463,799
79853,22460,"3,729"
79854,39848,194
79855,35492,"2,336"
79901,12338,"11,328"
79902,29171,"21,236"
79903,29882,"18,451"
79904,28262,"35,060"
79905,18245,"26,036"
79906,36613,"4,374"
79907,25992,"55,132"
79908,67148,"3,673"
79911,87668,"1,565"
79912,61389,"77,161"
79915,23887,"40,057"
79916,36832,"2,995"
79920,32292,153
79922,81538,"8,935"
79924,39266,"59,058"
79925,42478,"40,639"
79927,30583,"39,016"
79928,41332,"49,544"
79930,28789,"28,410"
79932,54351,"24,986"
79934,58641,"19,174"
79935,37204,"18,042"
79936,50133,"111,086"
79938,47801,"53,520"
79942,50653,2
80002,48822,"18,020"
80003,57384,"35,384"
80004,64730,"35,892"
80005,82459,"25,553"
80007,129125,"7,262"
80010,29469,"39,728"
80011,40642,"47,461"
80012,39442,"46,665"
80013,69220,"69,588"
80014,48192,"36,710"
80015,84469,"62,432"
80016,111406,"41,219"
80017,54458,"34,270"
80018,77617,"9,206"
80019,58825,"1,690"
80020,76815,"46,871"
80021,70750,"30,051"
80022,53746,"42,699"
